timestamp,frame_index,target_id,meter_conf,display_conf,meter_cx,meter_cy,display_cx,display_cy,target_source,depth_m,camera_x_m,camera_y_m,camera_z_m,smooth_x_m,smooth_y_m,smooth_z_m,has_display
1787399922.203253,127,3,0.944431,0.951585,899,555,900,497,meter,0.810000,0.224148,0.192907,0.810000,0.223594,0.192907,0.808000,1
1787399922.3593478,128,1,0.932676,0.923270,737,261,737,210,meter,0.817000,0.060527,-0.100096,0.817000,0.060527,-0.099371,0.820500,1
1787399922.3593478,128,2,0.935386,0.896603,735,555,742,499,meter,0.792000,0.075338,0.189500,0.792000,0.075528,0.185806,0.794000,1
1787399922.3593478,128,3,0.946370,0.945729,899,557,900,497,meter,0.810000,0.224148,0.195604,0.810000,0.223594,0.192907,0.808000,1
1787399922.5079472,129,1,0.931365,0.923155,736,262,737,210,meter,0.821500,0.059041,-0.099736,0.821500,0.060527,-0.099614,0.820500,1
1787399922.5079472,129,2,0.936425,0.905439,735,552,742,499,meter,0.794000,0.075528,0.186454,0.794000,0.075528,0.186219,0.794000,1
1787399922.5079472,129,3,0.942862,0.953463,899,556,900,497,meter,0.806000,0.223041,0.193744,0.806000,0.223318,0.192907,0.807000,1
1787399922.6618245,130,1,0.929719,0.929476,736,262,737,210,meter,0.819000,0.058861,-0.099432,0.819000,0.059914,-0.099614,0.820500,1
1787399922.6618245,130,2,0.939089,0.903774,735,553,742,499,meter,0.796000,0.075718,0.187807,0.796000,0.075528,0.186454,0.794000,1
1787399922.6618245,130,3,0.931622,0.949020,899,555,900,497,meter,0.807000,0.223318,0.192193,0.807000,0.223318,0.192907,0.807000,1
1787399922.8042037,131,1,0.931688,0.924478,737,261,737,210,meter,0.818000,0.059695,-0.100219,0.818000,0.059914,-0.099614,0.820500,1
1787399922.8042037,131,2,0.939698,0.898068,735,552,742,499,meter,0.794000,0.075528,0.185572,0.794000,0.075528,0.186454,0.794000,1
1787399922.8042037,131,3,0.939675,0.954333,899,557,900,496,meter,0.809000,0.223871,0.195363,0.809000,0.223594,0.193744,0.808000,1
1787399922.948852,132,1,0.930889,0.927070,737,261,737,210,meter,0.816000,0.059549,-0.099974,0.816000,0.059914,-0.099736,0.820500,1
1787399922.948852,132,2,0.939052,0.899193,735,552,742,499,meter,0.794000,0.075528,0.185572,0.794000,0.075528,0.186454,0.794000,1
1787399922.948852,132,3,0.942640,0.954581,899,558,900,496,meter,0.812000,0.224701,0.196988,0.812000,0.223594,0.193744,0.808000,1
1787399923.0950482,133,1,0.933232,0.924013,737,261,737,210,meter,0.818000,0.059695,-0.100219,0.818000,0.059878,-0.099736,0.820000,1
1787399923.0950482,133,2,0.938039,0.911334,735,553,742,499,meter,0.794000,0.075528,0.187335,0.794000,0.075528,0.186454,0.794000,1
1787399923.0950482,133,3,0.942908,0.948641,899,554,900,496,meter,0.807000,0.223318,0.191297,0.807000,0.223594,0.192907,0.808000,1
1787399923.2457926,134,1,0.932550,0.929248,736,262,737,210,meter,0.820000,0.059841,-0.099554,0.820000,0.059878,-0.099614,0.820000,1
1787399923.2457926,134,2,0.940684,0.903870,735,552,742,499,meter,0.795000,0.075623,0.185806,0.795000,0.075528,0.186454,0.794000,1
1787399923.2457926,134,3,0.938642,0.948453,899,554,900,496,meter,0.811000,0.224425,0.192246,0.811000,0.223594,0.192431,0.808000,1
1787399923.4348729,135,1,0.931556,0.923469,737,261,737,210,meter,0.821000,0.059914,-0.100586,0.821000,0.059878,-0.099736,0.820000,1
1787399923.4348729,135,2,0.939487,0.898635,734,551,742,499,meter,0.794000,0.074649,0.185572,0.794000,0.075528,0.185806,0.794000,1
1787399923.4348729,135,3,0.945604,0.949342,899,556,900,497,meter,0.810000,0.224148,0.194705,0.810000,0.223594,0.192907,0.808000,1
1787399923.6010544,136,1,0.933636,0.920851,737,261,737,210,meter,0.822000,0.060897,-0.100709,0.822000,0.059878,-0.099974,0.820000,1
1787399923.6010544,136,2,0.939569,0.909563,735,551,742,499,meter,0.793000,0.075433,0.185339,0.793000,0.075528,0.185806,0.794000,1
1787399923.6010544,136,3,0.943035,0.952324,899,556,900,497,meter,0.806000,0.223041,0.192849,0.806000,0.223594,0.192907,0.808000,1
1787399923.7441626,137,1,0.933507,0.925519,737,262,737,210,meter,0.821000,0.059914,-0.099675,0.821000,0.059878,-0.099974,0.820000,1
1787399923.7441626,137,2,0.940151,0.904574,736,551,742,499,meter,0.795000,0.076504,0.184924,0.795000,0.075528,0.185806,0.794000,1
1787399923.7441626,137,3,0.940452,0.949481,899,557,900,497,meter,0.810000,0.224148,0.195604,0.810000,0.223594,0.192907,0.808000,1
1787399923.9077616,138,1,0.930721,0.925648,737,262,737,210,meter,0.818500,0.060638,-0.099371,0.818500,0.059914,-0.099974,0.820000,1
1787399923.9077616,138,2,0.939515,0.909572,735,552,742,499,meter,0.795000,0.075623,0.185806,0.795000,0.075528,0.185806,0.794000,1
1787399923.9077616,138,3,0.941280,0.948360,899,554,900,496,meter,0.811000,0.224425,0.192246,0.811000,0.223871,0.192849,0.809000,1
1787399924.1125662,139,1,0.931639,0.923034,737,262,737,210,meter,0.821500,0.059951,-0.099736,0.821500,0.059914,-0.099974,0.820000,1
1787399924.1125662,139,2,0.938986,0.903793,735,553,742,499,meter,0.793000,0.075433,0.187099,0.793000,0.075528,0.185806,0.794000,1
1787399924.1125662,139,3,0.946308,0.950224,899,556,900,497,meter,0.806000,0.223041,0.193744,0.806000,0.223871,0.192907,0.809000,1
1787399924.3005087,140,1,0.933725,0.923802,737,262,737,210,meter,0.819500,0.060712,-0.099493,0.819500,0.059914,-0.099736,0.820000,1
1787399924.3005087,140,2,0.937681,0.912814,735,553,742,499,meter,0.795000,0.075623,0.186688,0.795000,0.075528,0.185806,0.794000,1
1787399924.3005087,140,3,0.941325,0.953387,899,556,900,496,meter,0.807000,0.223318,0.193984,0.807000,0.223871,0.193744,0.809000,1
1787399924.4944606,141,1,0.932909,0.921933,736,262,737,210,meter,0.824000,0.060133,-0.100039,0.824000,0.059914,-0.099974,0.820000,1
1787399924.4944606,141,2,0.939648,0.903903,736,552,742,499,meter,0.795000,0.076504,0.186688,0.795000,0.075528,0.186454,0.794000,1
1787399924.4944606,141,3,0.937719,0.952688,899,555,900,497,meter,0.809000,0.223871,0.193567,0.809000,0.223871,0.193744,0.809000,1
1787399924.7356288,142,1,0.930497,0.923822,737,261,737,210,meter,0.821500,0.060860,-0.100647,0.821500,0.059914,-0.099974,0.820000,1
1787399924.7356288,142,2,0.939247,0.906689,735,552,742,499,meter,0.796000,0.075718,0.186923,0.796000,0.075528,0.186454,0.794000,1
1787399924.7356288,142,3,0.945463,0.952104,899,556,900,497,meter,0.809000,0.223871,0.194465,0.809000,0.223871,0.193744,0.809000,1
1787399924.9348898,143,1,0.931311,0.925553,737,262,737,210,meter,0.820000,0.079817,-0.073163,0.820000,0.059914,-0.099736,0.820000,1
1787399924.9348898,143,2,0.935147,0.906770,735,553,741,499,meter,0.795000,0.075623,0.186688,0.795000,0.075623,0.186454,0.795000,1
1787399924.9348898,143,3,0.944288,0.953828,899,557,900,497,meter,0.807000,0.223318,0.194880,0.807000,0.223871,0.193744,0.809000,1
1787399925.1304498,144,1,0.929646,0.922053,737,261,737,210,meter,0.821000,0.079915,-0.074164,0.821000,0.059951,-0.099736,0.820000,1
1787399925.1304498,144,2,0.938777,0.912292,735,552,742,499,meter,0.795000,0.075623,0.186688,0.795000,0.075623,0.186688,0.795000,1
1787399925.1304498,144,3,0.940512,0.950245,899,557,900,496,meter,0.809000,0.223871,0.195363,0.809000,0.223871,0.193984,0.809000,1
1787399925.280249,145,1,0.932478,0.921105,736,261,737,210,meter,0.822000,0.059077,-0.100709,0.822000,0.059951,-0.099974,0.821000,1
1787399925.280249,145,2,0.939751,0.900250,735,553,742,499,meter,0.797000,0.075813,0.188042,0.797000,0.075623,0.186688,0.795000,1
1787399925.280249,145,3,0.942986,0.950015,899,558,900,497,meter,0.807000,0.223318,0.195775,0.807000,0.223871,0.194465,0.809000,1
1787399925.4541113,146,1,0.931408,0.924922,737,261,737,210,meter,0.821500,0.059951,-0.100647,0.821500,0.059951,-0.099974,0.821000,1
1787399925.4541113,146,2,0.940670,0.906075,735,552,742,499,meter,0.797000,0.075813,0.186274,0.797000,0.075623,0.186688,0.795000,1
1787399925.4541113,146,3,0.941651,0.955121,899,553,900,496,meter,0.808000,0.223594,0.190638,0.808000,0.223871,0.193984,0.809000,1
