timestamp,frame_index,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,depth_m,camera_x_m,camera_y_m,camera_z_m,smooth_camera_x_m,smooth_camera_y_m,smooth_camera_z_m
1786419135.5620496,449,0,meter,0.913491,739.52,132.12,877.93,333.06,809,233,0.805000,0.142538,-0.123640,0.805000,,,
1786419135.5620496,449,1,display,0.942420,918.49,442.68,1010.16,514.04,964,478,0.841000,0.293259,0.099493,0.841000,0.295108,0.099262,0.849000
1786419135.5620496,449,1,display,0.928042,772.92,143.11,859.68,214.04,816,179,0.000000,,,,,,
1786419135.5620496,449,1,display,0.920188,757.77,431.10,849.36,505.96,804,469,0.832000,0.142712,0.090118,0.832000,,,
1786419135.5620496,449,1,display,0.886640,925.45,165.61,1020.34,234.69,973,200,0.778000,0.279044,-0.147985,0.778000,,,
1786419135.7030625,450,0,meter,0.926068,895.65,155.11,1039.09,361.05,967,258,0.777000,0.273523,-0.097782,0.777000,0.273523,0.143999,0.807000
1786419135.7030625,450,0,meter,0.922610,890.15,430.63,1028.25,639.23,959,535,0.806000,0.276591,0.146337,0.806000,,,
1786419135.7030625,450,0,meter,0.919473,724.02,418.90,868.40,626.00,796,522,0.797000,0.129649,0.133204,0.797000,,,
1786419135.7030625,450,0,meter,0.918431,742.14,134.67,881.58,332.66,812,234,0.803000,0.144852,-0.122442,0.803000,,,
1786419135.7030625,450,1,display,0.945176,920.46,444.93,1013.22,517.75,967,481,0.847000,0.298164,0.103022,0.847000,0.295108,0.099493,0.849000
1786419135.7030625,450,1,display,0.908855,758.99,432.70,851.35,508.31,805,471,0.839000,0.144842,0.092738,0.839000,,,
1786419135.7030625,450,1,display,0.907955,777.06,144.16,862.19,215.23,820,180,0.000000,,,,,,
1786419135.7030625,450,1,display,0.887771,928.99,168.84,1023.05,237.43,976,203,0.781000,0.282714,-0.145956,0.781000,,,
1786419135.866577,451,0,meter,0.922879,894.75,158.12,1037.88,369.55,966,264,0.779000,0.273364,-0.092847,0.779000,0.273364,0.142405,0.804000
1786419135.866577,451,0,meter,0.921800,723.01,420.29,867.52,627.99,795,524,0.802000,0.129574,0.135820,0.802000,,,
1786419135.866577,451,0,meter,0.918091,740.95,136.70,881.18,336.02,811,236,0.805000,0.144321,-0.120960,0.805000,,,
1786419135.866577,451,0,meter,0.914409,890.19,435.35,1029.11,640.80,960,538,0.806000,0.277484,0.149020,0.806000,,,
1786419135.866577,451,1,display,0.946058,919.90,447.23,1013.00,518.32,966,483,0.846000,0.296876,0.104778,0.846000,0.295108,0.099493,0.847000
1786419135.866577,451,1,display,0.914943,776.78,145.74,861.96,216.89,819,181,0.000000,,,,,,
1786419135.866577,451,1,display,0.898148,758.53,434.49,851.17,508.48,805,471,0.835000,0.144152,0.092296,0.835000,,,
1786419135.866577,451,1,display,0.874596,928.64,170.75,1024.34,240.34,976,206,0.771000,0.279094,-0.141520,0.771000,,,
1786419136.0085914,452,0,meter,0.925443,723.68,420.65,867.84,629.15,796,525,0.806000,0.131113,0.137392,0.806000,0.273364,0.141519,0.806000
1786419136.0085914,452,0,meter,0.924064,743.22,134.69,881.90,336.39,813,236,0.801000,0.145378,-0.120359,0.801000,,,
1786419136.0085914,452,0,meter,0.917511,894.42,159.69,1036.23,368.90,965,264,0.779000,0.272502,-0.092847,0.779000,,,
1786419136.0085914,452,0,meter,0.911761,890.39,436.14,1029.20,641.88,960,539,0.806000,0.277484,0.149915,0.806000,,,
1786419136.0085914,452,1,display,0.942063,920.49,448.48,1012.91,518.78,967,484,0.842000,0.296404,0.105217,0.842000,0.295456,0.101620,0.847000
1786419136.0085914,452,1,display,0.899206,758.39,435.25,851.64,510.32,805,473,0.834000,0.143979,0.094037,0.834000,,,
1786419136.0085914,452,1,display,0.892683,777.60,145.01,863.01,220.12,820,183,0.000000,,,,,,
1786419136.0085914,452,1,display,0.870469,929.95,171.41,1023.76,240.20,977,206,0.778000,0.282490,-0.142805,0.778000,,,
1786419136.1490967,453,0,meter,0.927163,723.95,420.84,868.16,630.69,796,526,0.797000,0.129649,0.136742,0.797000,0.271573,0.137392,0.799000
1786419136.1490967,453,0,meter,0.920406,743.26,137.14,882.95,336.01,813,237,0.804000,0.145922,-0.119917,0.804000,,,
1786419136.1490967,453,0,meter,0.918318,890.04,433.16,1030.41,642.65,960,538,0.805000,0.277140,0.148835,0.805000,,,
1786419136.1490967,453,0,meter,0.911908,895.16,158.84,1040.19,371.37,968,265,0.779000,0.275089,-0.091982,0.779000,,,
1786419136.1490967,453,1,display,0.934880,921.27,448.35,1014.50,519.76,968,484,0.845000,0.298396,0.105592,0.845000,0.296404,0.103022,0.846000
1786419136.1490967,453,1,display,0.928029,758.48,435.48,851.93,510.86,805,473,0.825000,0.142425,0.093022,0.825000,,,
1786419136.1490967,453,1,display,0.900444,931.11,170.53,1026.77,242.20,979,206,0.769000,0.280925,-0.141153,0.769000,,,
1786419136.1490967,453,1,display,0.888723,778.65,145.33,863.94,220.21,821,183,0.000000,,,,,,
1786419136.2664993,454,0,meter,0.928604,725.72,419.29,869.99,627.18,798,523,0.796000,0.131249,0.133921,0.796000,0.269765,0.136742,0.797000
1786419136.2664993,454,0,meter,0.919676,746.37,136.02,883.39,335.41,815,236,0.806000,0.148070,-0.121110,0.806000,,,
1786419136.2664993,454,0,meter,0.914751,891.50,435.05,1029.81,641.44,961,538,0.806000,0.278376,0.149020,0.806000,,,
1786419136.2664993,454,0,meter,0.913773,895.40,158.12,1041.85,372.45,969,265,0.777000,0.275244,-0.091746,0.777000,,,
1786419136.2664993,454,1,display,0.932184,922.29,447.70,1014.09,518.71,968,483,0.843000,0.297690,0.104407,0.843000,0.296876,0.104407,0.845000
1786419136.2664993,454,1,display,0.905382,779.88,145.14,865.74,218.80,823,182,0.000000,,,,,,
1786419136.2664993,454,1,display,0.891365,759.20,434.13,853.49,508.81,806,471,0.826000,0.143513,0.091301,0.826000,,,
1786419136.2664993,454,1,display,0.879692,932.37,170.44,1027.40,239.83,980,205,0.769000,0.281777,-0.142006,0.769000,,,
1786419136.4124568,455,0,meter,0.923913,723.57,419.83,868.94,627.83,796,524,0.792000,0.128835,0.134127,0.792000,0.131249,0.134127,0.796000
1786419136.4124568,455,0,meter,0.921162,895.18,158.19,1040.35,367.78,968,263,0.777000,0.274383,-0.093471,0.777000,,,
1786419136.4124568,455,0,meter,0.918649,743.99,135.94,883.23,334.86,814,235,0.803000,0.146630,-0.121551,0.803000,,,
1786419136.4124568,455,0,meter,0.912080,889.42,435.48,1029.81,641.73,960,539,0.807000,0.277828,0.150101,0.807000,,,
1786419136.4124568,455,1,display,0.939386,920.42,447.40,1013.30,516.90,967,482,0.846000,0.297812,0.103839,0.846000,0.297690,0.104407,0.845000
1786419136.4124568,455,1,display,0.892845,758.51,434.26,852.20,508.58,805,471,0.833000,0.143806,0.092075,0.833000,,,
1786419136.4124568,455,1,display,0.883081,932.23,170.09,1026.84,240.40,980,205,0.771000,0.282509,-0.142376,0.771000,,,
1786419136.4124568,455,1,display,0.876338,779.55,145.64,864.96,219.02,822,182,0.000000,,,,,,
1786419136.5607572,456,0,meter,0.928486,741.52,133.44,880.98,335.97,811,235,0.803000,0.143962,-0.121551,0.803000,0.131249,0.133921,0.796000
1786419136.5607572,456,0,meter,0.925119,895.04,157.59,1036.93,367.35,966,262,0.778000,0.273013,-0.094454,0.778000,,,
1786419136.5607572,456,0,meter,0.921536,889.49,432.50,1026.49,640.48,958,536,0.811000,0.277409,0.148145,0.811000,,,
1786419136.5607572,456,0,meter,0.915254,723.27,419.72,866.02,625.81,795,523,0.798000,0.128928,0.134257,0.798000,,,
1786419136.5607572,456,1,display,0.947782,919.02,446.57,1010.84,518.78,965,483,0.843000,0.294889,0.104407,0.843000,0.297690,0.104407,0.845000
1786419136.5607572,456,1,display,0.905398,776.86,145.00,862.86,217.27,820,181,0.000000,,,,,,
1786419136.5607572,456,1,display,0.894384,757.41,434.07,850.09,508.73,804,471,0.832000,0.142712,0.091965,0.832000,,,
1786419136.5607572,456,1,display,0.889596,929.20,170.41,1026.01,240.09,978,205,0.781000,0.284444,-0.144222,0.781000,,,
1786419136.689775,457,0,meter,0.930104,883.41,430.24,1020.91,642.61,952,536,0.804000,0.269673,0.146866,0.804000,0.131249,0.134127,0.797000
1786419136.689775,457,0,meter,0.923249,893.66,154.20,1034.39,364.93,964,260,0.777000,0.270942,-0.096058,0.777000,,,
1786419136.689775,457,0,meter,0.917117,720.39,419.21,861.75,623.84,791,522,0.797000,0.125236,0.133204,0.797000,,,
1786419136.689775,457,0,meter,0.914414,739.29,133.40,877.12,333.53,808,233,0.803000,0.141295,-0.123333,0.803000,,,
1786419136.689775,457,1,display,0.956493,914.92,444.75,1005.66,514.71,960,480,0.843000,0.290222,0.101600,0.843000,0.296876,0.104407,0.843000
1786419136.689775,457,1,display,0.934027,770.34,144.16,858.11,215.73,814,180,0.000000,,,,,,
1786419136.689775,457,1,display,0.892782,754.06,432.54,845.14,507.10,800,470,0.826000,0.138025,0.090385,0.826000,,,
1786419136.689775,457,1,display,0.887084,924.25,167.33,1020.01,236.52,972,202,0.776000,0.277467,-0.145882,0.776000,,,
1786419136.80983,458,0,meter,0.931216,883.53,431.55,1022.88,641.07,953,536,0.807000,0.271573,0.147414,0.807000,0.131249,0.136742,0.803000
1786419136.80983,458,0,meter,0.920847,893.66,157.56,1034.94,368.71,964,263,0.780000,0.271988,-0.093832,0.780000,,,
1786419136.80983,458,0,meter,0.916745,738.80,133.88,877.52,335.09,808,234,0.805000,0.141647,-0.122747,0.805000,,,
1786419136.80983,458,0,meter,0.912282,721.58,419.26,862.66,626.59,792,523,0.797000,0.126118,0.134089,0.797000,,,
1786419136.80983,458,1,display,0.950569,916.72,446.59,1007.54,517.60,962,482,0.000000,,,,,,
1786419136.80983,458,1,display,0.920314,772.12,144.66,858.51,218.34,815,181,0.000000,,,,,,
1786419136.80983,458,1,display,0.881355,925.63,170.61,1017.14,241.34,971,206,0.777000,0.276964,-0.142621,0.777000,,,
1786419136.80983,458,1,display,0.874712,754.86,434.42,846.18,507.97,801,471,0.818000,0.137594,0.090417,0.818000,,,
1786419136.9423382,459,0,meter,0.932456,882.45,431.37,1024.32,641.94,953,537,0.810000,0.272582,0.148861,0.810000,0.143962,0.136742,0.803000
1786419136.9423382,459,0,meter,0.921360,893.36,157.87,1033.81,367.93,964,263,0.780000,0.271988,-0.093832,0.780000,,,
1786419136.9423382,459,0,meter,0.919147,719.74,419.94,863.42,627.72,792,524,0.799000,0.126435,0.135312,0.799000,,,
1786419136.9423382,459,0,meter,0.912802,738.96,135.13,877.30,335.54,808,235,0.799000,0.140591,-0.120945,0.799000,,,
1786419136.9423382,459,1,display,0.955456,916.76,446.92,1008.41,517.76,963,482,0.842000,0.292675,0.103349,0.842000,0.296404,0.104407,0.843000
1786419136.9423382,459,1,display,0.917642,772.21,145.06,858.71,218.28,815,182,0.000000,,,,,,
1786419136.9423382,459,1,display,0.887087,755.05,434.70,846.95,508.67,801,472,0.830000,0.139612,0.092665,0.830000,,,
1786419136.9423382,459,1,display,0.859599,926.38,170.90,1017.72,241.22,972,206,0.776000,0.277467,-0.142438,0.776000,,,
1786419137.0598514,460,0,meter,0.934165,883.68,431.87,1024.44,639.19,954,536,0.808000,0.272804,0.147597,0.808000,0.269673,0.146866,0.804000
1786419137.0598514,460,0,meter,0.920384,893.21,157.60,1035.16,369.15,964,263,0.779000,0.271639,-0.093711,0.779000,,,
1786419137.0598514,460,0,meter,0.916458,720.20,419.09,864.05,626.95,792,523,0.796000,0.125960,0.133921,0.796000,,,
1786419137.0598514,460,0,meter,0.910553,739.87,135.38,878.32,336.24,809,236,0.801000,0.141830,-0.120359,0.801000,,,
1786419137.0598514,460,1,display,0.949280,917.39,447.53,1008.66,518.45,963,483,0.835500,0.290415,0.103478,0.835500,0.294889,0.103839,0.843000
1786419137.0598514,460,1,display,0.920685,773.60,144.84,859.60,217.77,817,181,0.000000,,,,,,
1786419137.0598514,460,1,display,0.881897,756.08,434.14,847.97,508.73,802,471,0.827000,0.140023,0.091412,0.827000,,,
1786419137.0598514,460,1,display,0.874447,927.81,170.37,1017.72,241.37,973,206,0.779000,0.279402,-0.142988,0.779000,,,
1786419137.1737106,461,0,meter,0.935539,884.36,431.52,1022.99,640.03,954,536,0.806000,0.272129,0.147231,0.806000,0.271573,0.147231,0.806000
1786419137.1737106,461,0,meter,0.920152,893.06,158.05,1032.93,367.99,963,263,0.781000,0.271472,-0.093952,0.781000,,,
1786419137.1737106,461,0,meter,0.915618,721.22,419.85,863.85,627.15,793,523,0.792000,0.126204,0.133248,0.792000,,,
1786419137.1737106,461,0,meter,0.908843,739.05,135.93,877.45,335.68,808,236,0.801000,0.140943,-0.120359,0.801000,,,
1786419137.1737106,461,1,display,0.951142,916.74,446.85,1008.50,518.17,963,483,0.839000,0.291632,0.103911,0.839000,0.292675,0.103839,0.843000
1786419137.1737106,461,1,display,0.913481,772.09,145.06,858.49,219.42,815,182,0.000000,,,,,,
1786419137.1737106,461,1,display,0.878824,755.02,434.93,846.92,508.84,801,472,0.831000,0.139780,0.092776,0.831000,,,
1786419137.1737106,461,1,display,0.872416,925.30,170.33,1017.84,240.74,972,206,0.781000,0.279255,-0.143355,0.781000,,,
1786419137.281588,462,0,meter,0.932873,882.43,429.29,1022.54,640.04,952,535,0.806000,0.270344,0.146337,0.806000,0.271573,0.147231,0.806000
1786419137.281588,462,0,meter,0.931014,893.97,153.70,1033.83,359.72,964,257,0.775000,0.270244,-0.098391,0.775000,,,
1786419137.281588,462,0,meter,0.918575,722.18,418.60,864.46,623.27,793,521,0.801000,0.127638,0.132984,0.801000,,,
1786419137.281588,462,0,meter,0.917067,739.61,133.40,877.68,334.08,809,234,0.797000,0.141122,-0.121527,0.797000,,,
1786419137.281588,462,1,display,0.948768,916.26,444.75,1007.81,516.03,962,480,0.846000,0.293128,0.101962,0.846000,0.292675,0.103478,0.843000
1786419137.281588,462,1,display,0.933358,771.79,144.23,858.75,215.37,815,180,0.000000,,,,,,
1786419137.281588,462,1,display,0.899425,755.82,431.88,846.97,507.31,801,470,0.832000,0.139948,0.091041,0.832000,,,
1786419137.281588,462,1,display,0.872108,925.42,166.54,1019.91,235.42,973,201,0.781000,0.280120,-0.147689,0.781000,,,
1786419137.3924255,463,0,meter,0.931115,893.29,153.26,1033.39,359.58,963,256,0.775000,0.269386,-0.099251,0.775000,0.271573,0.147231,0.806000
1786419137.3924255,463,0,meter,0.925460,880.65,428.86,1020.67,642.34,951,536,0.802000,0.268114,0.146501,0.802000,,,
1786419137.3924255,463,0,meter,0.919471,719.50,418.56,861.81,622.51,791,521,0.802000,0.126021,0.133150,0.802000,,,
1786419137.3924255,463,0,meter,0.915993,739.51,131.56,876.86,333.80,808,233,0.803000,0.141295,-0.123333,0.803000,,,
1786419137.3924255,463,1,display,0.948914,915.41,444.12,1005.09,514.73,960,479,0.851000,0.292976,0.101620,0.851000,0.292675,0.103349,0.843000
1786419137.3924255,463,1,display,0.929758,769.83,143.58,857.20,216.07,814,180,0.000000,,,,,,
1786419137.3924255,463,1,display,0.911510,753.13,431.80,844.56,506.29,799,469,0.831000,0.137940,0.090010,0.831000,,,
1786419137.3924255,463,1,display,0.862618,923.65,166.00,1018.35,236.42,971,201,0.782000,0.278747,-0.147878,0.782000,,,
1786419137.5086808,464,0,meter,0.929310,892.54,152.53,1032.13,360.51,962,257,0.774000,0.268181,-0.098264,0.774000,0.271573,0.147231,0.806000
1786419137.5086808,464,0,meter,0.928650,882.29,428.51,1021.45,641.13,952,535,0.801000,0.268667,0.145429,0.801000,,,
1786419137.5086808,464,0,meter,0.921425,719.95,418.68,861.49,622.21,791,520,0.796000,0.125079,0.131271,0.796000,,,
1786419137.5086808,464,0,meter,0.918059,739.32,131.12,876.95,332.09,808,232,0.802000,0.141119,-0.124069,0.802000,,,
1786419137.5086808,464,1,display,0.949260,915.82,443.84,1006.96,514.78,961,479,0.840000,0.290119,0.100306,0.840000,0.291632,0.101962,0.842000
1786419137.5086808,464,1,display,0.922280,769.71,143.42,857.23,214.07,813,179,0.000000,,,,,,
1786419137.5086808,464,1,display,0.909933,754.31,431.63,844.81,506.20,800,469,0.832000,0.139027,0.090118,0.832000,,,
1786419137.5086808,464,1,display,0.884419,924.13,166.07,1017.69,235.07,971,201,0.775000,0.276251,-0.146554,0.775000,,,
1786419137.6385846,465,0,meter,0.930240,880.74,428.65,1022.87,638.82,952,534,0.809000,0.271350,0.145984,0.809000,0.271350,0.146337,0.806000
1786419137.6385846,465,0,meter,0.929026,892.78,152.97,1032.53,359.08,963,256,0.774000,0.269038,-0.099123,0.774000,,,
1786419137.6385846,465,0,meter,0.920183,739.33,132.59,877.88,333.39,809,233,0.805000,0.142538,-0.123640,0.805000,,,
1786419137.6385846,465,0,meter,0.916980,720.39,418.45,863.52,623.39,792,521,0.797000,0.126118,0.132320,0.797000,,,
1786419137.6385846,465,1,display,0.948711,915.74,443.00,1007.39,512.94,962,478,0.851000,0.294861,0.100676,0.851000,0.292675,0.101962,0.842000
1786419137.6385846,465,1,display,0.928347,770.30,143.77,857.42,214.94,814,179,0.000000,,,,,,
1786419137.6385846,465,1,display,0.909710,754.62,431.73,846.05,505.08,800,468,0.824000,0.137690,0.088337,0.824000,,,
1786419137.6385846,465,1,display,0.870977,924.98,166.38,1017.91,235.45,971,201,0.782000,0.278747,-0.147878,0.782000,,,
1786419137.7493854,466,0,meter,0.934400,883.45,428.14,1022.97,637.57,953,533,0.814500,0.274097,0.146072,0.814500,0.271350,0.146072,0.806000
1786419137.7493854,466,0,meter,0.924463,893.45,152.66,1032.66,363.02,963,258,0.774000,0.269038,-0.097405,0.774000,,,
1786419137.7493854,466,0,meter,0.921339,719.78,418.15,863.95,622.88,792,521,0.802000,0.126910,0.133150,0.802000,,,
1786419137.7493854,466,0,meter,0.913864,740.00,132.46,877.61,333.05,809,233,0.801000,0.141830,-0.123026,0.801000,,,
1786419137.7493854,466,1,display,0.942747,917.17,441.70,1008.38,512.97,963,477,0.851000,0.295803,0.099731,0.851000,0.292976,0.101620,0.846000
1786419137.7493854,466,1,display,0.929890,771.24,144.00,858.13,213.87,815,179,0.000000,,,,,,
1786419137.7493854,466,1,display,0.909269,754.96,431.24,847.35,503.91,801,468,0.836000,0.140621,0.089623,0.836000,,,
1786419137.7493854,466,1,display,0.874558,924.98,166.54,1017.49,233.85,971,200,0.784000,0.279460,-0.149126,0.784000,,,
1786419137.8773355,467,0,meter,0.934198,736.37,119.95,876.94,316.98,807,218,0.806000,0.140930,-0.137211,0.806000,0.270344,0.145984,0.806000
1786419137.8773355,467,0,meter,0.934014,711.99,407.95,863.98,610.48,788,509,0.787000,0.121050,0.120179,0.787000,,,
1786419137.8773355,467,0,meter,0.925222,890.37,139.03,1034.51,365.41,962,252,0.775000,0.268528,-0.102691,0.775000,,,
1786419137.8773355,467,0,meter,0.920536,877.22,417.68,1021.76,624.26,949,521,0.807000,0.267998,0.133980,0.807000,,,
1786419137.8773355,467,1,display,0.945725,914.98,431.50,1006.79,499.01,961,465,0.857000,0.295991,0.089021,0.857000,0.293128,0.100676,0.851000
1786419137.8773355,467,1,display,0.916666,769.74,131.43,857.09,202.81,813,167,0.000000,,,,,,
1786419137.8773355,467,1,display,0.883848,751.77,421.07,846.69,487.94,799,455,0.000000,,,,,,
1786419137.8773355,467,1,display,0.881528,923.18,153.31,1016.95,221.87,970,188,0.769000,0.273261,-0.156514,0.769000,,,
1786419137.9908412,468,0,meter,0.928528,882.24,109.02,1032.23,331.62,957,220,0.766000,0.261168,-0.128701,0.766000,0.269386,-0.098264,0.806000
1786419137.9908412,468,0,meter,0.925858,877.09,390.68,1017.09,599.95,947,495,0.803000,0.264892,0.110146,0.803000,,,
1786419137.9908412,468,0,meter,0.923922,706.91,379.35,858.66,585.45,783,482,0.784000,0.116248,0.096230,0.784000,,,
1786419137.9908412,468,0,meter,0.907786,724.93,89.53,873.96,292.65,799,191,0.794000,0.131798,-0.158959,0.794000,,,
1786419137.9908412,468,1,display,0.951233,908.26,402.70,1002.71,472.46,955,438,0.838000,0.283861,0.061938,0.838000,0.293128,0.100306,0.851000
1786419137.9908412,468,1,display,0.912206,918.47,120.49,1015.59,188.37,967,154,0.765000,0.269298,-0.184565,0.765000,,,
1786419137.9908412,468,1,display,0.882381,766.76,100.12,850.57,171.20,809,136,0.000000,,,,,,
1786419137.9908412,468,1,display,0.880229,746.83,393.73,840.81,463.54,794,429,0.000000,,,,,,
1786419138.1123478,469,0,meter,0.934599,710.34,373.21,855.34,572.48,783,473,0.781000,0.115803,0.088061,0.781000,0.268181,-0.098264,0.781000
1786419138.1123478,469,0,meter,0.933412,876.89,382.09,1014.56,591.76,946,487,0.802000,0.263674,0.102889,0.802000,,,
1786419138.1123478,469,0,meter,0.927926,888.99,98.12,1031.99,315.94,960,207,0.762000,0.262336,-0.139022,0.762000,,,
1786419138.1123478,469,0,meter,0.916116,730.91,76.64,872.26,280.25,802,178,0.791000,0.133928,-0.169770,0.791000,,,
1786419138.1123478,469,1,display,0.956336,907.94,394.50,1001.52,467.78,955,431,0.842000,0.285216,0.055693,0.842000,0.292976,0.099731,0.851000
1786419138.1123478,469,1,display,0.907753,746.03,386.66,839.50,456.75,793,422,0.000000,,,,,,
1786419138.1123478,469,1,display,0.878731,767.93,89.72,853.95,165.10,811,127,0.000000,,,,,,
1786419138.1123478,469,1,display,0.869718,921.33,111.51,1013.71,181.11,968,146,0.000000,,,,,,
1786419138.259862,470,0,meter,0.936143,881.22,96.26,1030.07,318.45,956,207,0.759000,0.257941,-0.138475,0.759000,0.261168,-0.098264,0.781000
1786419138.259862,470,0,meter,0.930377,702.93,375.19,852.43,582.38,778,479,0.777000,0.110908,0.092783,0.777000,,,
1786419138.259862,470,0,meter,0.927763,874.26,382.70,1013.59,599.06,944,491,0.000000,,,,,,
1786419138.259862,470,0,meter,0.909418,726.28,74.22,869.70,280.04,798,177,0.779000,0.128446,-0.168059,0.779000,,,
1786419138.259862,470,1,display,0.942096,906.07,396.00,999.00,468.94,953,432,0.849000,0.285707,0.057098,0.849000,0.290119,0.089021,0.849000
1786419138.259862,470,1,display,0.905243,763.07,85.71,850.21,161.63,807,124,0.000000,,,,,,
1786419138.259862,470,1,display,0.903006,918.03,110.64,1012.59,180.63,965,146,0.000000,,,,,,
1786419138.259862,470,1,display,0.894614,741.74,388.25,837.15,458.01,789,423,0.000000,,,,,,
1786419138.3873,471,0,meter,0.932327,700.95,374.63,848.76,582.19,775,478,0.769000,0.107211,0.090975,0.769000,0.257941,0.088061,0.781000
1786419138.3873,471,0,meter,0.929862,876.52,98.57,1022.68,318.71,950,209,0.757000,0.252232,-0.136430,0.757000,,,
1786419138.3873,471,0,meter,0.919874,869.64,385.02,1008.98,596.37,939,491,0.792000,0.254247,0.105122,0.792000,,,
1786419138.3873,471,0,meter,0.903682,721.04,76.79,862.73,284.82,792,181,0.779000,0.123270,-0.164601,0.779000,,,
1786419138.3873,471,1,display,0.930689,900.59,398.66,995.40,469.23,948,434,0.830000,0.274717,0.057663,0.830000,0.285707,0.061938,0.849000
1786419138.3873,471,1,display,0.915679,913.16,111.12,1007.48,182.57,960,147,0.752000,0.258893,-0.187270,0.752000,,,
1786419138.3873,471,1,display,0.894907,736.11,387.83,832.63,462.63,784,425,0.000000,,,,,,
1786419138.3873,471,1,display,0.865937,759.09,89.50,844.66,163.33,802,126,0.000000,,,,,,
1786419138.804355,472,0,meter,0.944897,698.36,373.95,843.98,580.80,771,477,0.770000,0.103940,0.090239,0.770000,0.140930,0.088061,0.770000
1786419138.804355,472,0,meter,0.920944,873.48,97.02,1022.29,323.35,948,210,0.754000,0.249563,-0.135052,0.754000,,,
1786419138.804355,472,0,meter,0.919176,718.12,74.70,858.67,282.84,788,179,0.774000,0.119051,-0.165262,0.774000,,,
1786419138.804355,472,0,meter,0.910920,868.19,383.14,1006.72,597.71,937,490,0.776000,0.247392,0.102137,0.776000,,,
1786419138.804355,472,1,display,0.944309,897.25,397.06,992.65,470.70,945,434,0.825000,0.270322,0.057315,0.825000,0.285216,0.057663,0.842000
1786419138.804355,472,1,display,0.915474,910.49,111.07,1006.50,180.00,958,146,0.000000,,,,,,
1786419138.804355,472,1,display,0.902172,732.97,387.77,828.64,461.27,781,425,0.805000,0.117579,0.047885,0.805000,,,
1786419138.804355,472,1,display,0.899077,753.44,86.03,840.20,159.31,797,123,0.000000,,,,,,
1786419139.001372,473,0,meter,0.925939,684.34,381.42,833.50,595.76,759,489,0.767000,0.093343,0.100101,0.767000,0.115803,0.088061,0.769000
1786419139.001372,473,0,meter,0.922302,862.08,109.16,1006.31,331.91,934,221,0.757000,0.238820,-0.126349,0.757000,,,
1786419139.001372,473,0,meter,0.919334,703.86,84.85,849.20,294.29,777,190,0.774000,0.109623,-0.155814,0.774000,,,
1786419139.001372,473,0,meter,0.912156,856.13,394.49,995.33,604.01,926,499,0.781000,0.239473,0.110596,0.781000,,,
1786419139.001372,473,1,display,0.955136,886.14,407.42,980.31,480.04,933,444,0.827000,0.259988,0.066632,0.827000,0.283861,0.057663,0.838000
1786419139.001372,473,1,display,0.918073,897.06,122.47,991.75,195.40,944,159,0.749000,0.244590,-0.176549,0.749000,,,
1786419139.001372,473,1,display,0.912209,721.91,397.13,816.52,472.82,769,435,0.806000,0.107015,0.056890,0.806000,,,
1786419139.001372,473,1,display,0.895571,740.91,96.78,828.74,170.51,785,134,0.000000,,,,,,
1786419139.1933877,474,0,meter,0.933178,855.14,401.91,1000.65,622.94,928,512,0.787000,0.243056,0.122799,0.787000,0.115803,0.090239,0.769000
1786419139.1933877,474,0,meter,0.920881,705.37,92.07,855.57,300.37,780,196,0.777000,0.112629,-0.151244,0.777000,,,
1786419139.1933877,474,0,meter,0.920497,869.22,117.11,1010.75,337.91,940,228,0.756000,0.243527,-0.120309,0.756000,,,
1786419139.1933877,474,0,meter,0.909697,693.23,392.44,840.07,601.48,767,497,0.770000,0.100530,0.107329,0.770000,,,
1786419139.1933877,474,1,display,0.957801,892.14,416.56,986.47,488.21,939,452,0.828000,0.265804,0.074064,0.828000,0.274717,0.057663,0.830000
1786419139.1933877,474,1,display,0.915079,746.04,104.55,833.36,183.75,790,144,0.000000,,,,,,
1786419139.1933877,474,1,display,0.914451,727.60,406.13,823.76,480.00,776,443,0.812000,0.114106,0.064522,0.812000,,,
1786419139.1933877,474,1,display,0.910009,902.43,129.74,996.16,202.72,949,166,0.761000,0.252722,-0.173466,0.761000,,,
1786419139.468916,475,0,meter,0.950618,864.82,402.01,1007.02,613.01,936,508,0.780000,0.247804,0.118245,0.780000,0.115803,0.090975,0.770000
1786419139.468916,475,0,meter,0.926957,874.82,117.49,1019.51,337.71,947,228,0.758000,0.250047,-0.120627,0.758000,,,
1786419139.468916,475,0,meter,0.926089,699.77,392.44,845.20,601.70,772,497,0.773000,0.105201,0.107747,0.773000,,,
1786419139.468916,475,0,meter,0.910644,718.48,94.40,861.05,301.49,790,198,0.778000,0.121389,-0.149712,0.778000,,,
1786419139.468916,475,1,display,0.942808,898.70,415.62,993.97,488.70,946,452,0.833000,0.273866,0.074511,0.833000,0.273866,0.057663,0.830000
1786419139.468916,475,1,display,0.933296,734.76,405.15,828.77,479.57,782,442,0.813000,0.119648,0.063699,0.813000,,,
1786419139.468916,475,1,display,0.928102,910.94,128.59,1006.16,201.11,959,165,0.750000,0.257374,-0.171791,0.750000,,,
1786419139.468916,475,1,display,0.906753,753.80,104.33,840.29,174.23,797,139,0.000000,,,,,,
1786419139.6289268,476,0,meter,0.940395,867.06,400.16,1008.04,613.27,938,507,0.782000,0.250171,0.117680,0.782000,0.243056,0.100101,0.770000
